temp_h,temp_p,humidity,pressure,timestamp
25.5819988251,27.7479171753,54.8547019958,987.478515625,2017-07-18 20:24:04.985644
25.5819988251,27.7479171753,54.8547019958,987.478515625,2017-07-18 20:24:04.988644
25.5819988251,27.7479171753,54.8547019958,987.478515625,2017-07-18 20:24:04.991646
25.5819988251,27.7479171753,54.8547019958,987.478515625,2017-07-18 20:24:04.994648
25.5819988251,27.7479171753,54.8547019958,987.478515625,2017-07-18 20:24:04.997649
25.5819988251,27.7479171753,54.8547019958,987.478515625,2017-07-18 20:24:05.000676
25.5819988251,27.7479171753,54.8547019958,987.484130859,2017-07-18 20:24:05.005605
25.5819988251,27.75,54.8547019958,987.484130859,2017-07-18 20:24:05.008639
25.5819988251,27.75,54.8547019958,987.484130859,2017-07-18 20:24:05.011675
25.5819988251,27.75,54.8547019958,987.484130859,2017-07-18 20:24:05.014714
25.5819988251,27.75,54.8547019958,987.484130859,2017-07-18 20:24:05.017756
25.5819988251,27.75,54.8547019958,987.484130859,2017-07-18 20:24:05.021652
25.5086326599,27.75,53.7863388062,987.484130859,2017-07-18 20:24:05.025543
25.5086326599,27.75,53.7863388062,987.484130859,2017-07-18 20:24:05.028578
25.5086326599,27.75,53.7863388062,987.484130859,2017-07-18 20:24:05.031616
25.5086326599,27.75,53.7863388062,987.484130859,2017-07-18 20:24:05.034651
25.5086326599,27.75,53.7863388062,987.484130859,2017-07-18 20:24:05.037684
25.5086326599,27.75,53.7863388062,987.484130859,2017-07-18 20:24:05.040723
25.5086326599,27.75,53.7863388062,987.486083984,2017-07-18 20:24:05.045621
25.5086326599,27.7458343506,53.7863388062,987.486083984,2017-07-18 20:24:05.048656
25.5086326599,27.7458343506,53.7863388062,987.486083984,2017-07-18 20:24:05.051695
25.5086326599,27.7458343506,53.7863388062,987.486083984,2017-07-18 20:24:05.054730
25.5086326599,27.7458343506,53.7863388062,987.486083984,2017-07-18 20:24:05.057765
25.5086326599,27.7458343506,53.7863388062,987.486083984,2017-07-18 20:24:05.060801
25.5086326599,27.7458343506,53.7863388062,987.486083984,2017-07-18 20:24:05.063835
25.5086326599,27.7458343506,53.7863388062,987.486083984,2017-07-18 20:24:05.066869
25.5086326599,27.7458343506,53.7863388062,987.486083984,2017-07-18 20:24:05.069905
25.5086326599,27.7458343506,53.7863388062,987.486083984,2017-07-18 20:24:05.072939
25.5086326599,27.7458343506,53.7863388062,987.486083984,2017-07-18 20:24:05.075975
25.5086326599,27.7458343506,53.7863388062,987.486083984,2017-07-18 20:24:05.079017
25.5086326599,27.7458343506,53.7863388062,987.486083984,2017-07-18 20:24:05.082052
25.5086326599,27.7458343506,53.7863388062,987.488769531,2017-07-18 20:24:05.086947
25.5086326599,27.7541656494,53.7863388062,987.488769531,2017-07-18 20:24:05.089984
25.5086326599,27.7541656494,53.7863388062,987.488769531,2017-07-18 20:24:05.093019
25.5086326599,27.7541656494,53.7863388062,987.488769531,2017-07-18 20:24:05.096054
25.5086326599,27.7541656494,53.7863388062,987.488769531,2017-07-18 20:24:05.099094
25.5086326599,27.7541656494,53.7863388062,987.488769531,2017-07-18 20:24:05.102125
25.5086326599,27.7541656494,53.7863388062,987.488769531,2017-07-18 20:24:05.105184
25.5086326599,27.7541656494,53.7863388062,987.488769531,2017-07-18 20:24:05.108218
25.5086326599,27.7541656494,53.7863388062,987.488769531,2017-07-18 20:24:05.111264
25.5086326599,27.7541656494,53.7863388062,987.488769531,2017-07-18 20:24:05.114301
25.5086326599,27.7541656494,53.7863388062,987.488769531,2017-07-18 20:24:05.117335
25.5086326599,27.7541656494,53.7863388062,987.488769531,2017-07-18 20:24:05.123986
25.5086326599,27.75,53.7863388062,987.493896484,2017-07-18 20:24:05.128928
25.5086326599,27.75,53.7863388062,987.493896484,2017-07-18 20:24:05.131940
25.5086326599,27.75,53.7863388062,987.493896484,2017-07-18 20:24:05.134942
25.5086326599,27.75,53.7863388062,987.493896484,2017-07-18 20:24:05.137945
25.5086326599,27.75,53.7863388062,987.493896484,2017-07-18 20:24:05.140951
25.5086326599,27.75,53.7863388062,987.493896484,2017-07-18 20:24:05.143953
25.4902915955,27.75,53.8452224731,987.493896484,2017-07-18 20:24:05.148652
25.4902915955,27.75,53.8452224731,987.493896484,2017-07-18 20:24:05.151654
25.4902915955,27.75,53.8452224731,987.493896484,2017-07-18 20:24:05.154657
25.4902915955,27.75,53.8452224731,987.493896484,2017-07-18 20:24:05.157657
25.4902915955,27.75,53.8452224731,987.493896484,2017-07-18 20:24:05.160693
25.4902915955,27.75,53.8452224731,987.493896484,2017-07-18 20:24:05.163694
25.4902915955,27.75,53.8452224731,987.487548828,2017-07-18 20:24:05.168540
25.4902915955,27.7374992371,53.8452224731,987.487548828,2017-07-18 20:24:05.171580
25.4902915955,27.7374992371,53.8452224731,987.487548828,2017-07-18 20:24:05.174616
25.4902915955,27.7374992371,53.8452224731,987.487548828,2017-07-18 20:24:05.177651
25.4902915955,27.7374992371,53.8452224731,987.487548828,2017-07-18 20:24:05.180698
25.4902915955,27.7374992371,53.8452224731,987.487548828,2017-07-18 20:24:05.183732
25.4902915955,27.7374992371,53.8452224731,987.487548828,2017-07-18 20:24:05.186767
25.4902915955,27.7374992371,53.8452224731,987.487548828,2017-07-18 20:24:05.189805
25.4902915955,27.7374992371,53.8452224731,987.487548828,2017-07-18 20:24:05.192840
25.4902915955,27.7374992371,53.8452224731,987.487548828,2017-07-18 20:24:05.195872
25.4902915955,27.7374992371,53.8452224731,987.487548828,2017-07-18 20:24:05.198912
25.4902915955,27.7374992371,53.8452224731,987.487548828,2017-07-18 20:24:05.201949
25.4902915955,27.7374992371,53.8452224731,987.487548828,2017-07-18 20:24:05.205020
25.4902915955,27.7395820618,53.8452224731,987.489990234,2017-07-18 20:24:05.209930
25.4902915955,27.7395820618,53.8452224731,987.489990234,2017-07-18 20:24:05.212965
25.4902915955,27.7395820618,53.8452224731,987.489990234,2017-07-18 20:24:05.215998
25.4902915955,27.7395820618,53.8452224731,987.489990234,2017-07-18 20:24:05.219037
25.4902915955,27.7395820618,53.8452224731,987.489990234,2017-07-18 20:24:05.222071
25.4902915955,27.7395820618,53.8452224731,987.489990234,2017-07-18 20:24:05.225105
25.4902915955,27.7395820618,53.8452224731,987.489990234,2017-07-18 20:24:05.228138
25.4902915955,27.7395820618,53.8452224731,987.489990234,2017-07-18 20:24:05.231176
25.4902915955,27.7395820618,53.8452224731,987.489990234,2017-07-18 20:24:05.234211
25.4902915955,27.7395820618,53.8452224731,987.489990234,2017-07-18 20:24:05.237246
25.4902915955,27.7395820618,53.8452224731,987.489990234,2017-07-18 20:24:05.240286
25.4902915955,27.7395820618,53.8452224731,987.489990234,2017-07-18 20:24:05.243321
25.4902915955,27.7395820618,53.8452224731,987.489990234,2017-07-18 20:24:05.246354
25.4902915955,27.7395820618,53.8452224731,987.481201172,2017-07-18 20:24:05.251253
25.4902915955,27.7395820618,53.8452224731,987.481201172,2017-07-18 20:24:05.254287
25.4902915955,27.7395820618,53.8452224731,987.481201172,2017-07-18 20:24:05.257320
25.4902915955,27.7395820618,53.8452224731,987.481201172,2017-07-18 20:24:05.260366
25.4902915955,27.7395820618,53.8452224731,987.481201172,2017-07-18 20:24:05.263400
25.4902915955,27.7395820618,53.8452224731,987.481201172,2017-07-18 20:24:05.266435
25.4902915955,27.7395820618,53.8452224731,987.481201172,2017-07-18 20:24:05.270329
25.4719486237,27.7395820618,52.9577255249,987.481201172,2017-07-18 20:24:05.274222
25.4719486237,27.7395820618,52.9577255249,987.481201172,2017-07-18 20:24:05.277260
25.4719486237,27.7395820618,52.9577255249,987.481201172,2017-07-18 20:24:05.280333
25.4719486237,27.7395820618,52.9577255249,987.481201172,2017-07-18 20:24:05.283371
25.4719486237,27.7416667938,52.9577255249,987.468994141,2017-07-18 20:24:05.291705
25.4719486237,27.7416667938,52.9577255249,987.468994141,2017-07-18 20:24:05.294738
25.4719486237,27.7416667938,52.9577255249,987.468994141,2017-07-18 20:24:05.297752
25.4719486237,27.7416667938,52.9577255249,987.468994141,2017-07-18 20:24:05.300756
25.4719486237,27.7416667938,52.9577255249,987.468994141,2017-07-18 20:24:05.303761
25.4719486237,27.7416667938,52.9577255249,987.468994141,2017-07-18 20:24:05.306764
25.4719486237,27.7416667938,52.9577255249,987.468994141,2017-07-18 20:24:05.309770
25.4719486237,27.7416667938,52.9577255249,987.468994141,2017-07-18 20:24:05.312772
25.4719486237,27.7416667938,52.9577255249,987.468994141,2017-07-18 20:24:05.315774
25.4719486237,27.7416667938,52.9577255249,987.468994141,2017-07-18 20:24:05.318774
25.4719486237,27.7416667938,52.9577255249,987.468994141,2017-07-18 20:24:05.321820
25.4719486237,27.7416667938,52.9577255249,987.468994141,2017-07-18 20:24:05.324823
25.4719486237,27.7416667938,52.9577255249,987.468994141,2017-07-18 20:24:05.327825
25.4719486237,27.7479171753,52.9577255249,987.468994141,2017-07-18 20:24:05.332726
25.4719486237,27.7479171753,52.9577255249,987.468994141,2017-07-18 20:24:05.335763
25.4719486237,27.7479171753,52.9577255249,987.468994141,2017-07-18 20:24:05.338799
25.4719486237,27.7479171753,52.9577255249,987.468994141,2017-07-18 20:24:05.341865
25.4719486237,27.7479171753,52.9577255249,987.468994141,2017-07-18 20:24:05.344903
25.4719486237,27.7479171753,52.9577255249,987.468994141,2017-07-18 20:24:05.347940
25.4719486237,27.7479171753,52.9577255249,987.468994141,2017-07-18 20:24:05.350978
25.4719486237,27.7479171753,52.9577255249,987.468994141,2017-07-18 20:24:05.354012
25.4719486237,27.7479171753,52.9577255249,987.468994141,2017-07-18 20:24:05.357047
25.4719486237,27.7479171753,52.9577255249,987.468994141,2017-07-18 20:24:05.360084
25.4719486237,27.7479171753,52.9577255249,987.468994141,2017-07-18 20:24:05.363117
25.4719486237,27.7479171753,52.9577255249,987.468994141,2017-07-18 20:24:05.366150
25.4719486237,27.7479171753,52.9577255249,987.468505859,2017-07-18 20:24:05.371046
25.4719486237,27.7354164124,52.9577255249,987.468505859,2017-07-18 20:24:05.374082
25.4719486237,27.7354164124,52.9577255249,987.468505859,2017-07-18 20:24:05.377117
25.4719486237,27.7354164124,52.9577255249,987.468505859,2017-07-18 20:24:05.380156
25.4719486237,27.7354164124,52.9577255249,987.468505859,2017-07-18 20:24:05.383191
25.4719486237,27.7354164124,52.9577255249,987.468505859,2017-07-18 20:24:05.386225
25.4719486237,27.7354164124,52.9577255249,987.468505859,2017-07-18 20:24:05.389261
25.4719486237,27.7354164124,52.9577255249,987.468505859,2017-07-18 20:24:05.393154
25.4719486237,27.7354164124,52.5665512085,987.468505859,2017-07-18 20:24:05.397046
25.4719486237,27.7354164124,52.5665512085,987.468505859,2017-07-18 20:24:05.400082
25.4719486237,27.7354164124,52.5665512085,987.468505859,2017-07-18 20:24:05.403116
25.4719486237,27.7354164124,52.5665512085,987.468505859,2017-07-18 20:24:05.406181
25.4719486237,27.7354164124,52.5665512085,987.468505859,2017-07-18 20:24:05.409249
25.4719486237,27.7395820618,52.5665512085,987.468261719,2017-07-18 20:24:05.414145
25.4719486237,27.7395820618,52.5665512085,987.468261719,2017-07-18 20:24:05.417182
25.4719486237,27.7395820618,52.5665512085,987.468261719,2017-07-18 20:24:05.420221
25.4719486237,27.7395820618,52.5665512085,987.468261719,2017-07-18 20:24:05.423254
25.4719486237,27.7395820618,52.5665512085,987.468261719,2017-07-18 20:24:05.426287
25.4719486237,27.7395820618,52.5665512085,987.468261719,2017-07-18 20:24:05.429323
25.4719486237,27.7395820618,52.5665512085,987.468261719,2017-07-18 20:24:05.432358
25.4719486237,27.7395820618,52.5665512085,987.468261719,2017-07-18 20:24:05.435392
25.4719486237,27.7395820618,52.5665512085,987.468261719,2017-07-18 20:24:05.438428
25.4719486237,27.7395820618,52.5665512085,987.468261719,2017-07-18 20:24:05.441475
25.4719486237,27.7395820618,52.5665512085,987.468261719,2017-07-18 20:24:05.444510
25.4719486237,27.7395820618,52.5665512085,987.468261719,2017-07-18 20:24:05.447546
25.4719486237,27.7479171753,52.5665512085,987.473632812,2017-07-18 20:24:05.456083
25.4719486237,27.7479171753,52.5665512085,987.473632812,2017-07-18 20:24:05.459120
25.4719486237,27.7479171753,52.5665512085,987.473632812,2017-07-18 20:24:05.462135
25.4719486237,27.7479171753,52.5665512085,987.473632812,2017-07-18 20:24:05.465140
25.4719486237,27.7479171753,52.5665512085,987.473632812,2017-07-18 20:24:05.468146
25.4719486237,27.7479171753,52.5665512085,987.473632812,2017-07-18 20:24:05.471155
25.4719486237,27.7479171753,52.5665512085,987.473632812,2017-07-18 20:24:05.474161
25.4719486237,27.7479171753,52.5665512085,987.473632812,2017-07-18 20:24:05.477167
25.4719486237,27.7479171753,52.5665512085,987.473632812,2017-07-18 20:24:05.480174
25.4719486237,27.7479171753,52.5665512085,987.473632812,2017-07-18 20:24:05.483182
25.4719486237,27.7479171753,52.5665512085,987.473632812,2017-07-18 20:24:05.486185
25.4719486237,27.7479171753,52.5665512085,987.473632812,2017-07-18 20:24:05.489191
25.4719486237,27.7479171753,52.5665512085,987.473632812,2017-07-18 20:24:05.494043
25.4719486237,27.7437496185,52.5665512085,987.473632812,2017-07-18 20:24:05.497046
25.4719486237,27.7437496185,52.5665512085,987.473632812,2017-07-18 20:24:05.500075
25.4719486237,27.7437496185,52.5665512085,987.473632812,2017-07-18 20:24:05.503117
25.4719486237,27.7437496185,52.5665512085,987.473632812,2017-07-18 20:24:05.506194
25.4719486237,27.7437496185,52.5665512085,987.473632812,2017-07-18 20:24:05.509244
25.4719486237,27.7437496185,52.5665512085,987.473632812,2017-07-18 20:24:05.512284
25.4719486237,27.7437496185,52.5665512085,987.473632812,2017-07-18 20:24:05.515323
25.5269737244,27.7437496185,53.6811828613,987.473632812,2017-07-18 20:24:05.520081
25.5269737244,27.7437496185,53.6811828613,987.473632812,2017-07-18 20:24:05.523123
25.5269737244,27.7437496185,53.6811828613,987.473632812,2017-07-18 20:24:05.526162
25.5269737244,27.7437496185,53.6811828613,987.473632812,2017-07-18 20:24:05.529203
25.5269737244,27.7437496185,53.6811828613,987.471923828,2017-07-18 20:24:05.534105
25.5269737244,27.7437496185,53.6811828613,987.471923828,2017-07-18 20:24:05.537140
25.5269737244,27.7437496185,53.6811828613,987.471923828,2017-07-18 20:24:05.540180
25.5269737244,27.7437496185,53.6811828613,987.471923828,2017-07-18 20:24:05.543215
25.5269737244,27.7437496185,53.6811828613,987.471923828,2017-07-18 20:24:05.546251
25.5269737244,27.7437496185,53.6811828613,987.471923828,2017-07-18 20:24:05.549287
25.5269737244,27.7437496185,53.6811828613,987.471923828,2017-07-18 20:24:05.552320
25.5269737244,27.7437496185,53.6811828613,987.471923828,2017-07-18 20:24:05.555354
25.5269737244,27.7437496185,53.6811828613,987.471923828,2017-07-18 20:24:05.558390
25.5269737244,27.7437496185,53.6811828613,987.471923828,2017-07-18 20:24:05.561433
25.5269737244,27.7437496185,53.6811828613,987.471923828,2017-07-18 20:24:05.564467
25.5269737244,27.7437496185,53.6811828613,987.471923828,2017-07-18 20:24:05.567500
25.5269737244,27.7437496185,53.6811828613,987.471923828,2017-07-18 20:24:05.570539
25.5269737244,27.7437496185,53.6811828613,987.473144531,2017-07-18 20:24:05.575434
25.5269737244,27.7458343506,53.6811828613,987.473144531,2017-07-18 20:24:05.578467
25.5269737244,27.7458343506,53.6811828613,987.473144531,2017-07-18 20:24:05.581506
25.5269737244,27.7458343506,53.6811828613,987.473144531,2017-07-18 20:24:05.584541
25.5269737244,27.7458343506,53.6811828613,987.473144531,2017-07-18 20:24:05.587573
25.5269737244,27.7458343506,53.6811828613,987.473144531,2017-07-18 20:24:05.590610
25.5269737244,27.7458343506,53.6811828613,987.473144531,2017-07-18 20:24:05.593645
25.5269737244,27.7458343506,53.6811828613,987.473144531,2017-07-18 20:24:05.596679
25.5269737244,27.7458343506,53.6811828613,987.473144531,2017-07-18 20:24:05.599718
25.5269737244,27.7458343506,53.6811828613,987.473144531,2017-07-18 20:24:05.602750
25.5269737244,27.7458343506,53.6811828613,987.473144531,2017-07-18 20:24:05.605787
25.5269737244,27.7458343506,53.6811828613,987.473144531,2017-07-18 20:24:05.608885
25.5269737244,27.7458343506,53.6811828613,987.473144531,2017-07-18 20:24:05.611925
25.5269737244,27.7374992371,53.6811828613,987.483886719,2017-07-18 20:24:05.620478
25.5269737244,27.7374992371,53.6811828613,987.483886719,2017-07-18 20:24:05.623508
25.5269737244,27.7374992371,53.6811828613,987.483886719,2017-07-18 20:24:05.626513
25.5269737244,27.7374992371,53.6811828613,987.483886719,2017-07-18 20:24:05.629516
25.5269737244,27.7374992371,53.6811828613,987.483886719,2017-07-18 20:24:05.632520
25.5269737244,27.7374992371,53.6811828613,987.483886719,2017-07-18 20:24:05.635519
25.5269737244,27.7374992371,53.6811828613,987.483886719,2017-07-18 20:24:05.638518
25.5269737244,27.7374992371,52.7768630981,987.483886719,2017-07-18 20:24:05.643218
25.5269737244,27.7374992371,52.7768630981,987.483886719,2017-07-18 20:24:05.646220
25.5269737244,27.7374992371,52.7768630981,987.483886719,2017-07-18 20:24:05.649254
25.5269737244,27.7374992371,52.7768630981,987.483886719,2017-07-18 20:24:05.652256
25.5269737244,27.7374992371,52.7768630981,987.490478516,2017-07-18 20:24:05.657100
25.5269737244,27.7416667938,52.7768630981,987.490478516,2017-07-18 20:24:05.660123
25.5269737244,27.7416667938,52.7768630981,987.490478516,2017-07-18 20:24:05.663162
25.5269737244,27.7416667938,52.7768630981,987.490478516,2017-07-18 20:24:05.666198
25.5269737244,27.7416667938,52.7768630981,987.490478516,2017-07-18 20:24:05.669242
25.5269737244,27.7416667938,52.7768630981,987.490478516,2017-07-18 20:24:05.672277
25.5269737244,27.7416667938,52.7768630981,987.490478516,2017-07-18 20:24:05.675313
25.5269737244,27.7416667938,52.7768630981,987.490478516,2017-07-18 20:24:05.678348
25.5269737244,27.7416667938,52.7768630981,987.490478516,2017-07-18 20:24:05.681394
25.5269737244,27.7416667938,52.7768630981,987.490478516,2017-07-18 20:24:05.684429
25.5269737244,27.7416667938,52.7768630981,987.490478516,2017-07-18 20:24:05.687462
25.5269737244,27.7416667938,52.7768630981,987.490478516,2017-07-18 20:24:05.690500
25.5269737244,27.7416667938,52.7768630981,987.490478516,2017-07-18 20:24:05.693534
25.5269737244,27.7416667938,52.7768630981,987.492919922,2017-07-18 20:24:05.698428
25.5269737244,27.7416667938,52.7768630981,987.492919922,2017-07-18 20:24:05.701465
25.5269737244,27.7416667938,52.7768630981,987.492919922,2017-07-18 20:24:05.704501
25.5269737244,27.7416667938,52.7768630981,987.492919922,2017-07-18 20:24:05.707567
25.5269737244,27.7416667938,52.7768630981,987.492919922,2017-07-18 20:24:05.710615
25.5269737244,27.7416667938,52.7768630981,987.492919922,2017-07-18 20:24:05.713650
25.5269737244,27.7416667938,52.7768630981,987.492919922,2017-07-18 20:24:05.716685
25.5269737244,27.7416667938,52.7768630981,987.492919922,2017-07-18 20:24:05.719720
25.5269737244,27.7416667938,52.7768630981,987.492919922,2017-07-18 20:24:05.722754
25.5269737244,27.7416667938,52.7768630981,987.492919922,2017-07-18 20:24:05.725788
25.5269737244,27.7416667938,52.7768630981,987.492919922,2017-07-18 20:24:05.728822
25.5269737244,27.7416667938,52.7768630981,987.492919922,2017-07-18 20:24:05.731893
25.5269737244,27.7416667938,52.7768630981,987.492919922,2017-07-18 20:24:05.734929
25.5269737244,27.7374992371,52.7768630981,987.497070312,2017-07-18 20:24:05.739835
25.5269737244,27.7374992371,52.7768630981,987.497070312,2017-07-18 20:24:05.742880
25.5269737244,27.7374992371,52.7768630981,987.497070312,2017-07-18 20:24:05.745920
25.5269737244,27.7374992371,52.7768630981,987.497070312,2017-07-18 20:24:05.748967
25.5269737244,27.7374992371,52.7768630981,987.497070312,2017-07-18 20:24:05.752000
25.5269737244,27.7374992371,52.7768630981,987.497070312,2017-07-18 20:24:05.755039
25.5269737244,27.7374992371,52.7768630981,987.497070312,2017-07-18 20:24:05.758079
25.5269737244,27.7374992371,52.7768630981,987.497070312,2017-07-18 20:24:05.761121
25.5269737244,27.7374992371,52.7768630981,987.497070312,2017-07-18 20:24:05.765018
25.4352645874,27.7374992371,52.3352127075,987.497070312,2017-07-18 20:24:05.768921
25.4352645874,27.7374992371,52.3352127075,987.497070312,2017-07-18 20:24:05.771959
25.4352645874,27.7374992371,52.3352127075,987.497070312,2017-07-18 20:24:05.775000
25.4352645874,27.7395820618,52.3352127075,987.497558594,2017-07-18 20:24:05.779910
25.4352645874,27.7395820618,52.3352127075,987.497558594,2017-07-18 20:24:05.786473
25.4352645874,27.7395820618,52.3352127075,987.497558594,2017-07-18 20:24:05.789504
25.4352645874,27.7395820618,52.3352127075,987.497558594,2017-07-18 20:24:05.792509
25.4352645874,27.7395820618,52.3352127075,987.497558594,2017-07-18 20:24:05.795510
25.4352645874,27.7395820618,52.3352127075,987.497558594,2017-07-18 20:24:05.798509
25.4352645874,27.7395820618,52.3352127075,987.497558594,2017-07-18 20:24:05.801512
25.4352645874,27.7395820618,52.3352127075,987.497558594,2017-07-18 20:24:05.804514
25.4352645874,27.7395820618,52.3352127075,987.497558594,2017-07-18 20:24:05.807515
25.4352645874,27.7395820618,52.3352127075,987.497558594,2017-07-18 20:24:05.810552
25.4352645874,27.7395820618,52.3352127075,987.497558594,2017-07-18 20:24:05.813556
25.4352645874,27.7395820618,52.3352127075,987.497558594,2017-07-18 20:24:05.816555
25.4352645874,27.7395820618,52.3352127075,987.501953125,2017-07-18 20:24:05.821405
25.4352645874,27.7395820618,52.3352127075,987.501953125,2017-07-18 20:24:05.824408
25.4352645874,27.7395820618,52.3352127075,987.501953125,2017-07-18 20:24:05.827411
25.4352645874,27.7395820618,52.3352127075,987.501953125,2017-07-18 20:24:05.830438
25.4352645874,27.7395820618,52.3352127075,987.501953125,2017-07-18 20:24:05.833474
25.4352645874,27.7395820618,52.3352127075,987.501953125,2017-07-18 20:24:05.836508
25.4352645874,27.7395820618,52.3352127075,987.501953125,2017-07-18 20:24:05.839545
25.4352645874,27.7395820618,52.3352127075,987.501953125,2017-07-18 20:24:05.842579
25.4352645874,27.7395820618,52.3352127075,987.501953125,2017-07-18 20:24:05.845615
25.4352645874,27.7395820618,52.3352127075,987.501953125,2017-07-18 20:24:05.848650
25.4352645874,27.7395820618,52.3352127075,987.501953125,2017-07-18 20:24:05.851687
25.4352645874,27.7395820618,52.3352127075,987.501953125,2017-07-18 20:24:05.854722
25.4352645874,27.7395820618,52.3352127075,987.501953125,2017-07-18 20:24:05.857757
25.4352645874,27.7395820618,52.3352127075,987.500976562,2017-07-18 20:24:05.862653
25.4352645874,27.7395820618,52.3352127075,987.500976562,2017-07-18 20:24:05.865694
25.4352645874,27.7395820618,52.3352127075,987.500976562,2017-07-18 20:24:05.868734
25.4352645874,27.7395820618,52.3352127075,987.500976562,2017-07-18 20:24:05.871813
25.4352645874,27.7395820618,52.3352127075,987.500976562,2017-07-18 20:24:05.874854
25.4352645874,27.7395820618,52.3352127075,987.500976562,2017-07-18 20:24:05.877894
25.4352645874,27.7395820618,52.3352127075,987.500976562,2017-07-18 20:24:05.880934
25.4352645874,27.7395820618,52.3352127075,987.500976562,2017-07-18 20:24:05.883973
25.4352645874,27.7395820618,52.3352127075,987.500976562,2017-07-18 20:24:05.887013
25.4169235229,27.7395820618,52.1964111328,987.500976562,2017-07-18 20:24:05.891770
25.4169235229,27.7395820618,52.1964111328,987.500976562,2017-07-18 20:24:05.894809
25.4169235229,27.7395820618,52.1964111328,987.500976562,2017-07-18 20:24:05.897848
25.4169235229,27.7395820618,52.1964111328,987.498535156,2017-07-18 20:24:05.902751
25.4169235229,27.7395820618,52.1964111328,987.498535156,2017-07-18 20:24:05.905786
25.4169235229,27.7395820618,52.1964111328,987.498535156,2017-07-18 20:24:05.908881
25.4169235229,27.7395820618,52.1964111328,987.498535156,2017-07-18 20:24:05.911918
25.4169235229,27.7395820618,52.1964111328,987.498535156,2017-07-18 20:24:05.914953
25.4169235229,27.7395820618,52.1964111328,987.498535156,2017-07-18 20:24:05.917987
25.4169235229,27.7395820618,52.1964111328,987.498535156,2017-07-18 20:24:05.921023
25.4169235229,27.7395820618,52.1964111328,987.498535156,2017-07-18 20:24:05.924057
25.4169235229,27.7395820618,52.1964111328,987.498535156,2017-07-18 20:24:05.927090
25.4169235229,27.7395820618,52.1964111328,987.498535156,2017-07-18 20:24:05.930126
25.4169235229,27.7395820618,52.1964111328,987.498535156,2017-07-18 20:24:05.933158
25.4169235229,27.7395820618,52.1964111328,987.498535156,2017-07-18 20:24:05.936193
25.4169235229,27.7395820618,52.1964111328,987.498535156,2017-07-18 20:24:05.939236
25.4169235229,27.7437496185,52.1964111328,987.5,2017-07-18 20:24:05.944130
25.4169235229,27.7437496185,52.1964111328,987.5,2017-07-18 20:24:05.950746
25.4169235229,27.7437496185,52.1964111328,987.5,2017-07-18 20:24:05.953778
25.4169235229,27.7437496185,52.1964111328,987.5,2017-07-18 20:24:05.956783
25.4169235229,27.7437496185,52.1964111328,987.5,2017-07-18 20:24:05.959787
25.4169235229,27.7437496185,52.1964111328,987.5,2017-07-18 20:24:05.962789
25.4169235229,27.7437496185,52.1964111328,987.5,2017-07-18 20:24:05.965790
25.4169235229,27.7437496185,52.1964111328,987.5,2017-07-18 20:24:05.968788
25.4169235229,27.7437496185,52.1964111328,987.5,2017-07-18 20:24:05.971856
25.4169235229,27.7437496185,52.1964111328,987.5,2017-07-18 20:24:05.974855
25.4169235229,27.7437496185,52.1964111328,987.5,2017-07-18 20:24:05.977856
25.4169235229,27.7437496185,52.1964111328,987.497802734,2017-07-18 20:24:05.982702
25.4169235229,27.7416667938,52.1964111328,987.497802734,2017-07-18 20:24:05.985705
25.4169235229,27.7416667938,52.1964111328,987.497802734,2017-07-18 20:24:05.988705
25.4169235229,27.7416667938,52.1964111328,987.497802734,2017-07-18 20:24:05.991742
25.4169235229,27.7416667938,52.1964111328,987.497802734,2017-07-18 20:24:05.994779
25.4169235229,27.7416667938,52.1964111328,987.497802734,2017-07-18 20:24:05.997814
25.4169235229,27.7416667938,52.1964111328,987.497802734,2017-07-18 20:24:06.000849
25.4169235229,27.7416667938,52.1964111328,987.497802734,2017-07-18 20:24:06.003885
25.4169235229,27.7416667938,52.1964111328,987.497802734,2017-07-18 20:24:06.006919
25.4169235229,27.7416667938,52.1964111328,987.497802734,2017-07-18 20:24:06.010003
25.4902915955,27.7416667938,52.7768630981,987.497802734,2017-07-18 20:24:06.014757
25.4902915955,27.7416667938,52.7768630981,987.497802734,2017-07-18 20:24:06.017791
25.4902915955,27.7416667938,52.7768630981,987.497802734,2017-07-18 20:24:06.020836
25.4902915955,27.7479171753,52.7768630981,987.492919922,2017-07-18 20:24:06.025729
25.4902915955,27.7479171753,52.7768630981,987.492919922,2017-07-18 20:24:06.028763
25.4902915955,27.7479171753,52.7768630981,987.492919922,2017-07-18 20:24:06.031835
25.4902915955,27.7479171753,52.7768630981,987.492919922,2017-07-18 20:24:06.034872
25.4902915955,27.7479171753,52.7768630981,987.492919922,2017-07-18 20:24:06.037907
25.4902915955,27.7479171753,52.7768630981,987.492919922,2017-07-18 20:24:06.040943
25.4902915955,27.7479171753,52.7768630981,987.492919922,2017-07-18 20:24:06.043975
25.4902915955,27.7479171753,52.7768630981,987.492919922,2017-07-18 20:24:06.047008
25.4902915955,27.7479171753,52.7768630981,987.492919922,2017-07-18 20:24:06.050043
25.4902915955,27.7479171753,52.7768630981,987.492919922,2017-07-18 20:24:06.053077
25.4902915955,27.7479171753,52.7768630981,987.492919922,2017-07-18 20:24:06.056111
25.4902915955,27.7479171753,52.7768630981,987.492919922,2017-07-18 20:24:06.059150
